image_id,path,category,dataset,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,brightness,contrast,edge_density,texture_variance,hsv_hist_00,hsv_hist_01,hsv_hist_02,hsv_hist_03,hsv_hist_04,hsv_hist_05,hsv_hist_06,hsv_hist_07,hsv_hist_08,hsv_hist_09,hsv_hist_10,hsv_hist_11,hsv_hist_12,hsv_hist_13,hsv_hist_14,hsv_hist_15,hsv_hist_16,hsv_hist_17,hsv_hist_18,hsv_hist_19,hsv_hist_20,hsv_hist_21,hsv_hist_22,hsv_hist_23,hsv_hist_24,hsv_hist_25,hsv_hist_26,hsv_hist_27,image_pca_x,image_pca_y,colour_kmeans_cluster,texture_kmeans_cluster
pinterest_business environment_122,E:\11.python work\cora-data\photos2\pinterest_business environment_122.jpg,commercial stressful,pinterest_business_images,0.8990648984909058,0.9244731664657593,0.9336997866630554,0.2244834303855896,0.155406191945076,0.14129875600337982,0.9179287779564951,0.17295861259634057,0.1646728515625,0.45254856061898174,0.2236124724149704,0.0012003580341115594,0.00079345703125,0.0,0.0,0.0,0.0591227225959301,0.0093994140625,0.0341796875,0.00018310546875,0.0014444986591115594,0.0033976237755268812,0.3067423403263092,0.0042724609375,0.0030721027869731188,0.00164794921875,0.0032552082557231188,0.0007731119985692203,0.0005900065298192203,0.012980143539607525,0.00048828125,0.0012410482158884406,0.0011393228778615594,0.0027872722130268812,0.015401204116642475,0.01336669921875,0.02583821676671505,0.2730712890625,7.661283115755727,-3.02373660007103,1,0
pinterest_business environment_123,E:\11.python work\cora-data\photos2\pinterest_business environment_123.jpg,commercial stressful,pinterest_business_images,0.43745261430740356,0.3641422390937805,0.2977685332298279,0.20451350510120392,0.1792411059141159,0.16661337018013,0.3785038966758578,0.18264211452267962,0.237548828125,0.19772607078552246,0.1858927458524704,0.1410319060087204,0.0012613931903615594,0.00010172525799134746,0.0001220703125,0.00010172525799134746,0.0009969075908884406,0.00146484375,0.00079345703125,0.00038655599928461015,0.0005289713735692203,0.0006510416860692203,0.02545166015625,0.1069539412856102,0.0896402969956398,0.05706787109375,0.03125,0.012451171875,0.002197265625,0.008321125991642475,0.01649983786046505,0.04803466796875,0.071044921875,0.0794270858168602,0.05548095703125,0.0346883125603199,0.0211181640625,0.0070393881760537624,-1.7895666101091334,0.25319255588442835,0,1
pinterest_business environment_124,E:\11.python work\cora-data\photos2\pinterest_business environment_124.jpg,commercial stressful,pinterest_business_images,0.5568434000015259,0.47514623403549194,0.35702982544898987,0.2114235907793045,0.21207214891910553,0.22394709289073944,0.4861129461550245,0.20768228630722474,0.30523681640625,0.41403994789086285,0.08245849609375,0.1755167692899704,0.02939859963953495,0.014973958022892475,0.0031534831505268812,0.0036824543494731188,0.01741536520421505,0.0052490234375,0.0010579427471384406,0.0001220703125,0.00014241535973269492,0.00016276042151730508,0.0371297188103199,0.0380045585334301,0.0660196915268898,0.0752766951918602,0.0455525703728199,0.0431721992790699,0.0245361328125,0.0036417644005268812,0.003662109375,0.014851887710392475,0.0457967109978199,0.06707763671875,0.0679931640625,0.05792236328125,0.05084228515625,0.02518717385828495,-0.7295392817438972,-1.8283817089982233,1,1
pinterest_business environment_125,E:\11.python work\cora-data\photos2\pinterest_business environment_125.jpg,commercial stressful,pinterest_business_images,0.5151255130767822,0.4893576502799988,0.44951415061950684,0.21197262406349182,0.20660708844661713,0.22358638048171997,0.4925151750153186,0.2060564949882791,0.276611328125,0.30028195499032734,0.0544026680290699,0.1125081405043602,0.0528564453125,0.010213215835392475,0.0074462890625,0.0075887045823037624,0.02791341207921505,0.0423583984375,0.009765625,0.0024617512244731188,0.0027872722130268812,0.0030314128380268812,0.1583251953125,0.0705362930893898,0.0317789725959301,0.02901204489171505,0.01664225198328495,0.013203938491642475,0.00909423828125,0.0047403969801962376,0.008036295883357525,0.03114827536046505,0.0407918281853199,0.0525105781853199,0.0677286759018898,0.091552734375,0.02950032614171505,0.012064616195857525,0.8970472137707014,-1.0290972882182152,1,1
pinterest_business environment_126,E:\11.python work\cora-data\photos2\pinterest_business environment_126.jpg,commercial stressful,pinterest_business_images,0.4616304337978363,0.4644198715686798,0.47256481647491455,0.24012884497642517,0.2349707931280136,0.2252332866191864,0.46456490310968135,0.23414720608965328,0.1915283203125,0.22328322071880102,0.0471598319709301,0.0413411445915699,0.01361083984375,0.00262451171875,0.0018717447528615594,0.0051676430739462376,0.0736490860581398,0.1288248747587204,0.010050456039607525,0.00140380859375,0.00274658203125,0.0048828125,0.1626383513212204,0.1278483122587204,0.0316569022834301,0.00958251953125,0.0016072591533884406,0.0,0.0,0.0,0.0,0.06304931640625,0.0635172501206398,0.0521036796271801,0.0457967109978199,0.0509033203125,0.0372517891228199,0.02071126364171505,1.640216938593555,1.2792094475472193,1,0
pinterest_business environment_127,E:\11.python work\cora-data\photos2\pinterest_business environment_127.jpg,commercial stressful,pinterest_business_images,0.2734791338443756,0.3067072033882141,0.29590851068496704,0.2337002158164978,0.2299797683954239,0.2221003919839859,0.29552384918811275,0.22615820671491055,0.27386474609375,0.4713972880780697,0.01930745504796505,0.0699259415268898,0.01973470114171505,0.008687336929142475,0.010457356460392475,0.03019205667078495,0.1662190705537796,0.0081787109375,0.00032552084303461015,8.138021075865254e-05,0.00014241535973269492,8.138021075865254e-05,0.0393269844353199,0.0666300430893898,0.0649210587143898,0.0586344413459301,0.0426839180290699,0.03521728515625,0.02103678323328495,0.0048828125,0.0643310546875,0.0894775390625,0.0566202811896801,0.0429484061896801,0.0322469063103199,0.02006022073328495,0.01629638671875,0.0113525390625,-2.2935784898788687,2.0099851590218667,0,1
pinterest_business environment_128,E:\11.python work\cora-data\photos2\pinterest_business environment_128.jpg,commercial stressful,pinterest_business_images,0.5084784030914307,0.46701133251190186,0.4078737795352936,0.2147904485464096,0.21955588459968567,0.2223263680934906,0.47268999885110297,0.21567105723535282,0.2750244140625,0.2557066273685545,0.0872599259018898,0.1554768830537796,0.02663167379796505,0.008260090835392475,0.0060017905198037624,0.00885009765625,0.02561441995203495,0.010396321304142475,0.0025634765625,0.0006510416860692203,0.0007731119985692203,0.0008544921875,0.1126912459731102,0.0753377303481102,0.0634562149643898,0.0493367500603199,0.02197265625,0.009765625,0.0007731119985692203,0.0,0.0048421225510537624,0.0389811210334301,0.0555013008415699,0.0594075508415699,0.0614420585334301,0.0638631209731102,0.0315755195915699,0.01772054098546505,0.24701725331325466,-0.5352957201246662,1,1
pinterest_business environment_129,E:\11.python work\cora-data\photos2\pinterest_business environment_129.jpg,commercial stressful,pinterest_business_images,0.40530699491500854,0.40658318996429443,0.38420265913009644,0.2590794265270233,0.24922333657741547,0.22443735599517822,0.40365780101102944,0.24632839908415613,0.28857421875,0.5503186855640262,0.0430908203125,0.06317138671875,0.0417073555290699,0.01877848245203495,0.012186686508357525,0.01177978515625,0.08294677734375,0.0528361015021801,0.0046183266676962376,0.0005696614389307797,0.0005900065298192203,0.0010579427471384406,0.1135660782456398,0.05841064453125,0.0604248046875,0.0750528946518898,0.02459716796875,0.0010782877216115594,0.00020345051598269492,0.0,0.0039469399489462376,0.09912109375,0.05126953125,0.0474446602165699,0.0426839180290699,0.0373942069709301,0.03338623046875,0.01808675192296505,-0.4226729588084727,1.1584709425969955,1,1
pinterest_business environment_130,E:\11.python work\cora-data\photos2\pinterest_business environment_130.jpg,commercial stressful,pinterest_business_images,0.31717410683631897,0.4315606951713562,0.45917177200317383,0.25023797154426575,0.3214728832244873,0.3180619180202484,0.40053136488970587,0.29185170461100773,0.15557861328125,0.16932765805721284,0.0145263671875,0.0029703776817768812,0.0008544921875,0.0015055338153615594,0.0035400390625,0.0531819649040699,0.1593017578125,0.030029296875,0.0479532890021801,0.0052286782301962376,0.0047403969801962376,0.009501139633357525,0.03558349609375,0.07562255859375,0.0477294921875,0.0499674491584301,0.0523681640625,0.0556844063103199,0.015421549789607525,0.0009562174673192203,0.0793050155043602,0.02984619140625,0.0456136055290699,0.01715087890625,0.0289306640625,0.0554402656853199,0.02711995504796505,0.0499267578125,1.134965198911693,4.154154801076959,1,0
pinterest_business environment_131,E:\11.python work\cora-data\photos2\pinterest_business environment_131.jpg,commercial stressful,pinterest_business_images,0.7078819274902344,0.7418456673622131,0.7355758547782898,0.3722276985645294,0.3310016691684723,0.3479882478713989,0.7309742647058823,0.3406934915457013,0.12713623046875,0.2594202392578125,0.2160441130399704,0.0341593436896801,0.03047688864171505,0.0008544921875,0.00103759765625,0.00103759765625,0.0473225899040699,0.0010986328125,0.00048828125,4.069010537932627e-05,0.0003662109375,0.00040690103196538985,0.21685791015625,0.02313232421875,0.02925618551671505,0.02439371682703495,0.0126953125,0.0035400390625,0.0034586589317768812,0.01999918557703495,0.0044352211989462376,0.0361124686896801,0.0228271484375,0.01881917379796505,0.0267333984375,0.02012125588953495,0.0060831704176962376,0.1982014924287796,6.499163899428915,1.405267597635859,1,0
